Customer ID,Recency,Frequency,Monetary,Customer_Age,Customer_Lifespan_Years,CLV,Churn_Prediction_Rate,CLV_segment,Churn_Risk,Customer_Segment
15028.0,8,119,1157.71,393,1.0767123287671232,1246.52,23.818724,Gold,Low Risk,Gold-Low Risk
15029.0,620,10,365.1,619,1.6958904109589041,619.17,59.14967,Silver,Medium Risk,Silver-Medium Risk
15030.0,72,33,1979.91,644,1.7643835616438357,3493.32,,Platinum,High Risk,Platinum-High Risk
15031.0,4,405,3156.58,730,2.0,6313.16,6.789341,Platinum,Low Risk,Platinum-Low Risk
15032.0,256,125,13780.65,728,1.9945205479452055,27485.79,7.6516867,Platinum,Low Risk,Platinum-Low Risk
15033.0,5,510,2586.67,328,0.8986301369863013,2324.46,6.8512044,Gold,Low Risk,Gold-Low Risk
15034.0,16,764,8313.4,576,1.5780821917808219,13119.23,,Platinum,High Risk,Platinum-High Risk
15035.0,90,27,252.73000000000002,89,0.24383561643835616,61.62,,Bronze,High Risk,Bronze-High Risk
15036.0,72,127,465.55,179,0.4904109589041096,228.31,25.61912,Bronze,Low Risk,Bronze-Low Risk
15037.0,376,48,402.51,376,1.0301369863013699,414.64,59.555878,Silver,Medium Risk,Silver-Medium Risk
15038.0,59,284,1309.86,424,1.1616438356164382,1521.59,,Gold,High Risk,Gold-High Risk
15039.0,10,2792,40031.43,729,1.9972602739726026,79953.18,,Platinum,High Risk,Platinum-High Risk
15040.0,542,1,7.49,541,1.4821917808219178,11.1,90.6767,Bronze,High Risk,Bronze-High Risk
15041.0,170,107,294.02,443,1.2136986301369863,356.85,,Silver,High Risk,Silver-High Risk
15042.0,199,9,315.45,594,1.6273972602739726,513.36,61.644806,Silver,Medium Risk,Silver-Medium Risk
15043.0,31,52,2873.7999999999997,532,1.4575342465753425,4188.66,,Platinum,High Risk,Platinum-High Risk
15044.0,19,915,16204.33,722,1.978082191780822,32053.5,3.302694,Platinum,Low Risk,Platinum-Low Risk
15045.0,152,12,735.66,257,0.7041095890410959,517.99,48.96579,Silver,Low Risk,Silver-Low Risk
15046.0,9,406,7812.389999999999,693,1.8986301369863015,14832.84,3.1458304,Platinum,Low Risk,Platinum-Low Risk
15047.0,270,22,343.62,269,0.736986301369863,253.24,,Bronze,High Risk,Bronze-High Risk
15048.0,65,120,482.75,368,1.0082191780821919,486.72,25.77917,Silver,Low Risk,Silver-Low Risk
15049.0,274,3,121.17000000000002,273,0.7479452054794521,90.63,59.544827,Bronze,Medium Risk,Bronze-Medium Risk
15050.0,25,156,4193.79,480,1.3150684931506849,5515.12,,Platinum,High Risk,Platinum-High Risk
15051.0,23,290,3935.16,737,2.0191780821917806,7945.79,,Platinum,High Risk,Platinum-High Risk
15052.0,319,30,215.78,318,0.8712328767123287,187.99,,Bronze,High Risk,Bronze-High Risk
15053.0,5,71,697.79,281,0.7698630136986301,537.2,,Silver,High Risk,Silver-High Risk
15054.0,12,114,302.1,39,0.10684931506849316,32.28,35.568653,Bronze,Low Risk,Bronze-Low Risk
15055.0,475,85,560.07,722,1.978082191780822,1107.86,45.554653,Gold,Low Risk,Gold-Low Risk
15056.0,520,7,133.45,519,1.4219178082191781,189.75,66.61861,Bronze,Medium Risk,Bronze-Medium Risk
15057.0,275,70,3255.96,733,2.0082191780821916,6538.68,27.93771,Platinum,Low Risk,Platinum-Low Risk
15058.0,25,357,3410.03,652,1.7863013698630137,6091.34,,Platinum,High Risk,Platinum-High Risk
15059.0,41,595,3523.57,733,2.0082191780821916,7076.1,,Platinum,High Risk,Platinum-High Risk
15060.0,8,121,303.09,8,0.021917808219178082,6.64,,Bronze,High Risk,Bronze-High Risk
15061.0,4,987,137818.52,738,2.021917808219178,278657.72,,Platinum,High Risk,Platinum-High Risk
15062.0,71,159,2585.62,609,1.6684931506849314,4314.09,10.9293165,Platinum,Low Risk,Platinum-Low Risk
15063.0,213,5,370.79999999999995,212,0.5808219178082191,215.37,61.6754,Bronze,Medium Risk,Bronze-Medium Risk
15064.0,410,81,1254.41,716,1.9616438356164383,2460.71,33.139374,Gold,Low Risk,Gold-Low Risk
15065.0,38,166,3326.86,410,1.1232876712328768,3737.02,,Platinum,High Risk,Platinum-High Risk
15066.0,53,42,893.59,52,0.14246575342465753,127.31,,Bronze,High Risk,Bronze-High Risk
15067.0,78,178,3877.88,606,1.6602739726027398,6438.34,,Platinum,High Risk,Platinum-High Risk
15068.0,46,221,1176.85,620,1.6986301369863013,1999.03,21.379326,Gold,Low Risk,Gold-Low Risk
15069.0,179,70,1109.53,178,0.4876712328767123,541.09,,Silver,High Risk,Silver-High Risk
15070.0,373,34,843.25,723,1.9808219178082191,1670.33,,Gold,High Risk,Gold-High Risk
15071.0,94,54,1455.56,570,1.5616438356164384,2273.07,,Gold,High Risk,Gold-High Risk
15072.0,479,13,187.51999999999998,478,1.3095890410958904,245.57,63.784622,Bronze,Medium Risk,Bronze-Medium Risk
15073.0,10,159,2788.02,681,1.8657534246575342,5201.76,13.928555,Platinum,Low Risk,Platinum-Low Risk
15074.0,105,73,1566.33,467,1.2794520547945205,2004.04,,Gold,High Risk,Gold-High Risk
15075.0,78,27,773.03,77,0.21095890410958903,163.08,,Bronze,High Risk,Bronze-High Risk
15076.0,173,80,1447.74,521,1.4273972602739726,2066.5,,Gold,High Risk,Gold-High Risk
15077.0,495,32,2428.08,729,1.9972602739726026,4849.51,31.520662,Platinum,Low Risk,Platinum-Low Risk
15078.0,7,793,17761.88,735,2.0136986301369864,35767.07,,Platinum,High Risk,Platinum-High Risk
15079.0,213,145,3767.35,731,2.0027397260273974,7545.02,8.485946,Platinum,Low Risk,Platinum-Low Risk
15080.0,428,31,546.25,501,1.3726027397260274,749.78,53.50646,Silver,Low Risk,Silver-Low Risk
15081.0,22,109,1965.72,535,1.4657534246575343,2881.26,23.79525,Gold,Low Risk,Gold-Low Risk
15082.0,669,6,93.35000000000001,668,1.83013698630137,170.84,74.05255,Bronze,Medium Risk,Bronze-Medium Risk
15083.0,257,5,88.2,256,0.7013698630136986,61.86,,Bronze,High Risk,Bronze-High Risk
15084.0,380,31,965.2,645,1.7671232876712328,1705.63,,Gold,High Risk,Gold-High Risk
15085.0,730,9,347.54,729,1.9972602739726026,694.13,61.68905,Silver,Medium Risk,Silver-Medium Risk
15086.0,565,11,218.53,624,1.7095890410958905,373.6,68.446175,Silver,Medium Risk,Silver-Medium Risk
15087.0,282,15,306.94,281,0.7698630136986301,236.3,61.709476,Bronze,Medium Risk,Bronze-Medium Risk
15088.0,21,57,1160.07,66,0.18082191780821918,209.77,,Bronze,High Risk,Bronze-High Risk
15089.0,10,145,2420.84,127,0.34794520547945207,842.32,13.1314535,Silver,Low Risk,Silver-Low Risk
15090.0,308,23,381.32,307,0.8410958904109589,320.73,61.98027,Silver,Medium Risk,Silver-Medium Risk
15091.0,68,57,1046.6100000000001,674,1.8465753424657534,1932.64,,Gold,High Risk,Gold-High Risk
15092.0,215,45,776.46,462,1.2657534246575342,982.81,51.480537,Silver,Low Risk,Silver-Low Risk
15093.0,18,332,14326.11,731,2.0027397260273974,28691.47,2.9486625,Platinum,Low Risk,Platinum-Low Risk
15094.0,463,5,83.0,643,1.7616438356164383,146.22,77.21309,Bronze,High Risk,Bronze-High Risk
15095.0,104,124,3141.64,687,1.8821917808219177,5913.17,,Platinum,High Risk,Platinum-High Risk
15096.0,43,11,219.39000000000001,42,0.11506849315068493,25.24,64.848366,Bronze,Medium Risk,Bronze-Medium Risk
15097.0,4,66,908.35,582,1.5945205479452054,1448.38,31.092602,Gold,Low Risk,Gold-Low Risk
15098.0,182,3,39916.5,181,0.4958904109589041,19794.21,60.52612,Platinum,Medium Risk,Platinum-Medium Risk
15099.0,84,23,410.48,83,0.2273972602739726,93.34,57.76245,Bronze,Medium Risk,Bronze-Medium Risk
15100.0,334,18,2894.7,700,1.917808219178082,5551.48,,Platinum,High Risk,Platinum-High Risk
15101.0,9,58,1477.94,589,1.6136986301369862,2384.95,34.33102,Gold,Low Risk,Gold-Low Risk
15102.0,531,27,554.67,546,1.4958904109589042,829.73,53.520878,Silver,Low Risk,Silver-Low Risk
15103.0,31,35,703.36,85,0.2328767123287671,163.8,,Bronze,High Risk,Bronze-High Risk
15104.0,197,69,1027.44,281,0.7698630136986301,790.99,,Silver,High Risk,Silver-High Risk
15105.0,18,151,3094.91,626,1.715068493150685,5307.98,,Platinum,High Risk,Platinum-High Risk
15106.0,18,100,1422.52,268,0.7342465753424657,1044.48,21.348322,Gold,Low Risk,Gold-Low Risk
15107.0,311,48,940.35,451,1.2356164383561643,1161.91,34.133076,Gold,Low Risk,Gold-Low Risk
15108.0,142,60,1300.25,227,0.6219178082191781,808.65,30.032015,Silver,Low Risk,Silver-Low Risk
15109.0,246,48,983.1,735,2.0136986301369864,1979.67,41.80409,Gold,Low Risk,Gold-Low Risk
15110.0,24,53,1505.8500000000001,484,1.326027397260274,1996.8,35.62812,Gold,Low Risk,Gold-Low Risk
15111.0,29,151,2730.87,591,1.6191780821917807,4421.76,14.805757,Platinum,Low Risk,Platinum-Low Risk
15112.0,611,7,209.4,610,1.6712328767123288,349.96,65.54064,Silver,Medium Risk,Silver-Medium Risk
15113.0,10,100,3609.33,53,0.14520547945205478,524.09,,Silver,High Risk,Silver-High Risk
15114.0,30,231,3400.12,420,1.1506849315068493,3912.47,4.5107517,Platinum,Low Risk,Platinum-Low Risk
15115.0,18,35,531.85,732,2.0054794520547947,1066.61,52.550274,Gold,Low Risk,Gold-Low Risk
15116.0,18,45,1352.75,204,0.5589041095890411,756.06,34.821033,Silver,Low Risk,Silver-Low Risk
15117.0,15,131,2485.9700000000003,633,1.7342465753424658,4311.28,,Platinum,High Risk,Platinum-High Risk
15118.0,134,1,244.8,133,0.3643835616438356,89.2,65.63926,Bronze,Medium Risk,Bronze-Medium Risk
15119.0,246,14,266.4,245,0.6712328767123288,178.82,,Bronze,High Risk,Bronze-High Risk
15120.0,134,21,358.82,133,0.3643835616438356,130.75,57.76245,Bronze,Medium Risk,Bronze-Medium Risk
15121.0,50,28,457.72,288,0.7890410958904109,361.16,58.143448,Silver,Medium Risk,Silver-Medium Risk
15122.0,114,228,4497.47,618,1.6931506849315068,7614.89,5.154708,Platinum,Low Risk,Platinum-Low Risk
15123.0,7,183,4656.17,633,1.7342465753424658,8074.95,,Platinum,High Risk,Platinum-High Risk
15124.0,23,31,450.82,651,1.7835616438356163,804.07,54.601585,Silver,Low Risk,Silver-Low Risk
15125.0,25,240,17024.87,617,1.6904109589041096,28779.03,2.9486625,Platinum,Low Risk,Platinum-Low Risk
15126.0,537,25,449.49,686,1.8794520547945206,844.79,58.67102,Silver,Medium Risk,Silver-Medium Risk
15127.0,66,28,711.5,519,1.4219178082191781,1011.69,,Gold,High Risk,Gold-High Risk
15128.0,60,123,1783.68,429,1.1753424657534246,2096.43,,Gold,High Risk,Gold-High Risk
15129.0,50,207,6860.18,609,1.6684931506849314,11446.16,,Platinum,High Risk,Platinum-High Risk
15130.0,170,22,330.11,169,0.46301369863013697,152.85,,Bronze,High Risk,Bronze-High Risk
15131.0,395,7,80.28,394,1.0794520547945206,86.66,69.91639,Bronze,Medium Risk,Bronze-Medium Risk
15132.0,18,52,977.9300000000001,262,0.7178082191780822,701.97,33.382343,Silver,Low Risk,Silver-Low Risk
15133.0,128,49,1806.9,520,1.4246575342465753,2574.21,,Gold,High Risk,Gold-High Risk
15134.0,15,85,1596.29,422,1.1561643835616437,1845.57,31.176298,Gold,Low Risk,Gold-Low Risk
15135.0,239,20,305.68,555,1.5205479452054795,464.8,,Silver,High Risk,Silver-High Risk
15136.0,3,68,1286.7,95,0.2602739726027397,334.89,32.77716,Silver,Low Risk,Silver-Low Risk
15137.0,521,34,823.4,679,1.8602739726027397,1531.75,38.919807,Gold,Low Risk,Gold-Low Risk
15138.0,394,31,502.52,393,1.0767123287671232,541.07,56.955284,Silver,Medium Risk,Silver-Medium Risk
15139.0,240,13,178.96,336,0.9205479452054794,164.74,64.58996,Bronze,Medium Risk,Bronze-Medium Risk
15140.0,52,112,3243.69,441,1.2082191780821918,3919.09,12.185061,Platinum,Low Risk,Platinum-Low Risk
15141.0,458,80,1388.47,620,1.6986301369863013,2358.5,31.932953,Gold,Low Risk,Gold-Low Risk
15142.0,46,142,2619.92,500,1.36986301369863,3588.93,,Platinum,High Risk,Platinum-High Risk
15143.0,226,31,563.63,431,1.180821917808219,665.55,,Silver,High Risk,Silver-High Risk
15144.0,8,349,12160.31,726,1.989041095890411,24187.36,2.8254366,Platinum,Low Risk,Platinum-Low Risk
15145.0,4,67,1194.73,247,0.6767123287671233,808.49,,Silver,High Risk,Silver-High Risk
15146.0,165,91,1327.16,290,0.7945205479452054,1054.46,29.000626,Gold,Low Risk,Gold-Low Risk
15147.0,240,28,623.5,239,0.6547945205479452,408.26,38.99957,Silver,Low Risk,Silver-Low Risk
15148.0,11,20,301.29,10,0.0273972602739726,8.25,,Bronze,High Risk,Bronze-High Risk
15149.0,134,69,1554.6100000000001,649,1.7780821917808218,2764.22,30.032015,Gold,Low Risk,Gold-Low Risk
15150.0,17,575,9001.08,543,1.4876712328767123,13390.65,,Platinum,High Risk,Platinum-High Risk
15151.0,423,57,2085.61,509,1.3945205479452054,2908.43,34.65723,Gold,Low Risk,Gold-Low Risk
15152.0,10,300,5263.83,700,1.917808219178082,10095.02,,Platinum,High Risk,Platinum-High Risk
15153.0,31,22,329.25,30,0.0821917808219178,27.06,64.68194,Bronze,Medium Risk,Bronze-Medium Risk
15154.0,75,188,1388.41,477,1.3068493150684932,1814.44,,Gold,High Risk,Gold-High Risk
15155.0,383,24,383.96999999999997,382,1.0465753424657533,401.85,61.98027,Silver,Medium Risk,Silver-Medium Risk
15156.0,1,55,961.49,33,0.09041095890410959,86.93,35.561024,Bronze,Low Risk,Bronze-Low Risk
15157.0,4,152,2654.11,728,1.9945205479452055,5293.68,,Platinum,High Risk,Platinum-High Risk
15158.0,45,11,606.02,400,1.095890410958904,664.13,,Silver,High Risk,Silver-High Risk
15159.0,2,810,22116.73,431,1.180821917808219,26115.92,,Platinum,High Risk,Platinum-High Risk
15160.0,357,23,589.27,420,1.1506849315068493,678.06,,Silver,High Risk,Silver-High Risk
15161.0,388,33,119.92,387,1.0602739726027397,127.15,65.40289,Bronze,Medium Risk,Bronze-Medium Risk
15162.0,731,12,312.9,730,2.0,625.8,68.22151,Silver,Medium Risk,Silver-Medium Risk
15163.0,18,29,304.47,191,0.5232876712328767,159.33,64.63635,Bronze,Medium Risk,Bronze-Medium Risk
15164.0,69,361,2068.92,689,1.8876712328767122,3905.44,,Platinum,High Risk,Platinum-High Risk
15165.0,373,54,975.5,372,1.0191780821917809,994.21,,Silver,High Risk,Silver-High Risk
15166.0,468,12,167.16,467,1.2794520547945205,213.87,65.53033,Bronze,Medium Risk,Bronze-Medium Risk
15167.0,321,313,1659.67,672,1.841095890410959,3055.61,,Gold,High Risk,Gold-High Risk
15168.0,26,5,106.56,25,0.0684931506849315,7.3,,Bronze,High Risk,Bronze-High Risk
15169.0,382,59,569.22,726,1.989041095890411,1132.2,50.695072,Gold,Low Risk,Gold-Low Risk
15170.0,407,4,81.15,406,1.1123287671232878,90.27,83.194695,Bronze,High Risk,Bronze-High Risk
15171.0,331,5,1289.5,330,0.9041095890410958,1165.85,,Gold,High Risk,Gold-High Risk
15172.0,9,110,1624.05,236,0.6465753424657534,1050.07,21.703653,Gold,Low Risk,Gold-Low Risk
15173.0,381,86,1494.6,617,1.6904109589041096,2526.49,32.63757,Gold,Low Risk,Gold-Low Risk
15174.0,323,34,481.46,410,1.1232876712328768,540.82,,Silver,High Risk,Silver-High Risk
15175.0,72,23,224.14,71,0.19452054794520549,43.6,,Bronze,High Risk,Bronze-High Risk
15176.0,668,52,988.04,667,1.8273972602739725,1805.54,34.306873,Gold,Low Risk,Gold-Low Risk
15177.0,426,26,948.93,425,1.1643835616438356,1104.92,38.91189,Gold,Low Risk,Gold-Low Risk
15178.0,260,3,40.5,259,0.7095890410958904,28.74,,Bronze,High Risk,Bronze-High Risk
15179.0,18,314,7491.92,736,2.0164383561643837,15106.99,,Platinum,High Risk,Platinum-High Risk
15180.0,367,58,904.4300000000001,588,1.610958904109589,1457.0,35.73553,Gold,Low Risk,Gold-Low Risk
15181.0,66,20,1200.2,730,2.0,2400.4,39.659195,Gold,Low Risk,Gold-Low Risk
15182.0,154,125,2998.952,656,1.7972602739726027,5389.9,,Platinum,High Risk,Platinum-High Risk
15183.0,548,38,639.93,584,1.6,1023.89,44.993774,Gold,Low Risk,Gold-Low Risk
15184.0,29,85,689.95,723,1.9808219178082191,1366.67,36.12356,Gold,Low Risk,Gold-Low Risk
15185.0,70,21,310.62,69,0.18904109589041096,58.72,60.037907,Bronze,Medium Risk,Bronze-Medium Risk
15186.0,14,52,1403.2,696,1.906849315068493,2675.69,,Gold,High Risk,Gold-High Risk
15187.0,2,91,4777.18,211,0.5780821917808219,2761.6,,Gold,High Risk,Gold-High Risk
15188.0,725,23,310.43,724,1.9835616438356165,615.76,61.980152,Silver,Medium Risk,Silver-Medium Risk
15189.0,1,241,17524.38,508,1.3917808219178083,24390.1,,Platinum,High Risk,Platinum-High Risk
15190.0,434,40,834.4399999999999,433,1.1863013698630136,989.9,42.57141,Silver,Low Risk,Silver-Low Risk
15191.0,463,35,588.05,688,1.884931506849315,1108.43,52.550274,Gold,Low Risk,Gold-Low Risk
15192.0,120,106,1981.39,679,1.8602739726027397,3685.93,,Platinum,High Risk,Platinum-High Risk
15193.0,61,19,499.32,60,0.1643835616438356,82.08,,Bronze,High Risk,Bronze-High Risk
15194.0,3,492,12427.69,736,2.0164383561643837,25059.67,,Platinum,High Risk,Platinum-High Risk
15195.0,3,1,3861.0,2,0.005479452054794521,21.16,69.20119,Bronze,Medium Risk,Bronze-Medium Risk
15196.0,433,43,316.25,726,1.989041095890411,629.03,67.34243,Silver,Medium Risk,Silver-Medium Risk
15197.0,11,59,1877.51,727,1.9917808219178081,3739.59,,Platinum,High Risk,Platinum-High Risk
15198.0,92,31,571.35,689,1.8876712328767122,1078.52,,Gold,High Risk,Gold-High Risk
15199.0,59,51,3122.4,575,1.5753424657534247,4918.85,,Platinum,High Risk,Platinum-High Risk
15200.0,495,30,549.05,494,1.3534246575342466,743.1,55.720448,Silver,Medium Risk,Silver-Medium Risk
15201.0,87,100,1842.95,610,1.6712328767123288,3080.0,20.349968,Gold,Low Risk,Gold-Low Risk
15202.0,420,3,6001.49,420,1.1506849315068493,6905.82,87.894875,Platinum,High Risk,Platinum-High Risk
15203.0,26,343,4400.18,730,2.0,8800.36,,Platinum,High Risk,Platinum-High Risk
15204.0,357,9,316.58,356,0.9753424657534246,308.77,61.444683,Silver,Medium Risk,Silver-Medium Risk
15205.0,85,37,653.24,126,0.3452054794520548,225.5,,Bronze,High Risk,Bronze-High Risk
15206.0,10,9,420.29999999999995,275,0.7534246575342466,316.66,,Silver,High Risk,Silver-High Risk
15207.0,416,24,683.9200000000001,546,1.4958904109589042,1023.07,44.457584,Gold,Low Risk,Gold-Low Risk
15208.0,1,48,970.52,423,1.158904109589041,1124.74,34.133076,Gold,Low Risk,Gold-Low Risk
15209.0,730,13,178.98000000000002,729,1.9972602739726026,357.47,68.446175,Silver,Medium Risk,Silver-Medium Risk
15210.0,225,67,1176.19,574,1.5726027397260274,1849.68,30.607887,Gold,Low Risk,Gold-Low Risk
15211.0,60,75,1277.48,364,0.9972602739726028,1273.98,,Gold,High Risk,Gold-High Risk
15212.0,241,10,208.28,376,1.0301369863013699,214.56,68.23914,Bronze,Medium Risk,Bronze-Medium Risk
15213.0,319,24,328.35,329,0.9013698630136986,295.96,61.07073,Silver,Medium Risk,Silver-Medium Risk
15214.0,2,110,1661.44,242,0.663013698630137,1101.56,,Gold,High Risk,Gold-High Risk
15215.0,47,113,2422.43,612,1.6767123287671233,4061.72,,Platinum,High Risk,Platinum-High Risk
15216.0,88,24,486.09,618,1.6931506849315068,823.02,,Silver,High Risk,Silver-High Risk
15217.0,563,28,426.24,562,1.5397260273972602,656.29,60.618584,Silver,Medium Risk,Silver-Medium Risk
15218.0,11,401,11516.57,682,1.8684931506849316,21518.63,2.8254366,Platinum,Low Risk,Platinum-Low Risk
15219.0,176,26,685.45,648,1.7753424657534247,1216.91,46.17497,Gold,Low Risk,Gold-Low Risk
15220.0,52,117,1778.96,280,0.7671232876712328,1364.68,,Gold,High Risk,Gold-High Risk
15221.0,366,34,2465.4500000000003,637,1.7452054794520548,4302.72,32.897915,Platinum,Low Risk,Platinum-Low Risk
15222.0,319,138,3550.91,722,1.978082191780822,7023.99,7.6516867,Platinum,Low Risk,Platinum-Low Risk
15223.0,226,34,1417.95,734,2.010958904109589,2851.44,,Gold,High Risk,Gold-High Risk
15224.0,358,35,871.36,692,1.895890410958904,1652.0,34.38873,Gold,Low Risk,Gold-Low Risk
15225.0,234,23,409.40000000000003,233,0.6383561643835617,261.34,,Bronze,High Risk,Bronze-High Risk
15226.0,311,8,154.41,310,0.8493150684931506,131.14,68.23914,Bronze,Medium Risk,Bronze-Medium Risk
15227.0,37,120,2488.4900000000002,633,1.7342465753424658,4315.66,11.178424,Platinum,Low Risk,Platinum-Low Risk
15228.0,66,234,5580.2699999999995,499,1.367123287671233,7628.92,4.4624352,Platinum,Low Risk,Platinum-Low Risk
15229.0,586,9,160.5,585,1.6027397260273972,257.24,63.63143,Bronze,Medium Risk,Bronze-Medium Risk
15230.0,239,23,429.6,240,0.6575342465753424,282.48,,Bronze,High Risk,Bronze-High Risk
15231.0,621,14,250.26,620,1.6986301369863013,425.1,64.3082,Silver,Medium Risk,Silver-Medium Risk
15232.0,113,31,612.06,140,0.3835616438356164,234.76,39.836197,Bronze,Low Risk,Bronze-Low Risk
15233.0,401,1,59.400000000000006,400,1.095890410958904,65.1,80.15066,Bronze,High Risk,Bronze-High Risk
15234.0,277,14,197.0,276,0.7561643835616438,148.96,,Bronze,High Risk,Bronze-High Risk
15235.0,218,187,2937.81,388,1.063013698630137,3122.93,,Gold,High Risk,Gold-High Risk
15236.0,299,15,321.05,298,0.8164383561643835,262.12,,Bronze,High Risk,Bronze-High Risk
15237.0,2,99,1412.32,226,0.6191780821917808,874.48,,Silver,High Risk,Silver-High Risk
15238.0,29,50,1071.99,183,0.5013698630136987,537.46,33.992504,Silver,Low Risk,Silver-Low Risk
15239.0,10,49,780.59,78,0.2136986301369863,166.81,38.460556,Bronze,Low Risk,Bronze-Low Risk
15240.0,45,224,4459.98,733,2.0082191780821916,8956.62,4.4624352,Platinum,Low Risk,Platinum-Low Risk
15241.0,67,184,3050.16,653,1.789041095890411,5456.86,,Platinum,High Risk,Platinum-High Risk
15242.0,422,4,302.04,421,1.1534246575342466,348.38,64.27061,Silver,Medium Risk,Silver-Medium Risk
15243.0,74,61,927.2800000000001,434,1.189041095890411,1102.57,,Gold,High Risk,Gold-High Risk
15244.0,65,48,912.08,665,1.821917808219178,1661.73,,Gold,High Risk,Gold-High Risk
15245.0,134,148,4610.84,594,1.6273972602739726,7503.67,7.316144,Platinum,Low Risk,Platinum-Low Risk
15246.0,238,51,780.4,555,1.5205479452054795,1186.64,,Gold,High Risk,Gold-High Risk
15247.0,122,17,976.06,536,1.4684931506849315,1433.34,41.196926,Gold,Low Risk,Gold-Low Risk
15248.0,411,106,1893.93,533,1.4602739726027398,2765.66,23.523172,Gold,Low Risk,Gold-Low Risk
15249.0,32,502,9266.0,622,1.704109589041096,15790.28,,Platinum,High Risk,Platinum-High Risk
